Order_ID,Order_Date,Customer_ID,Product_ID,Category,Sub_Category,Segment,Region,City,Quantity,Sales,Discount,Profit
ORD-2023-03362,03-02-2023 00:00,CUST-1088,PROD-0369,Furniture,Chairs,Consumer,North,Delhi,5,4015.35,0.4,-543
ORD-2023-03870,03-02-2023 00:00,CUST-0842,PROD-0374,Furniture,Chairs,Home Office,North,Jaipur,6,3190.14,0.3,-112.62
ORD-2023-09052,04-02-2023 00:00,CUST-0541,PROD-0447,Office Supplies,Storage,Consumer,North,Jaipur,4,981.16,0.3,-95.96
ORD-2023-06191,04-02-2023 00:00,CUST-1077,PROD-0232,Technology,Machines,Consumer,West,Mumbai,1,529.96,0.3,-4.98
ORD-2023-06884,04-02-2023 00:00,CUST-0345,PROD-0323,Furniture,Chairs,Home Office,North,Delhi,2,1409.17,0.4,-93.7
ORD-2023-01462,04-02-2023 00:00,CUST-0755,PROD-0180,Office Supplies,Art,Consumer,East,Bhubaneswar,1,216.15,0.1,30.97
ORD-2023-07395,04-02-2023 00:00,CUST-0317,PROD-0141,Office Supplies,Paper,Consumer,South,Bengaluru,7,834.23,0.1,59.24
ORD-2023-01780,04-02-2023 00:00,CUST-1075,PROD-0340,Technology,Phones,Consumer,North,Chandigarh,5,1693.94,0.05,239.69
ORD-2023-06611,04-02-2023 00:00,CUST-0112,PROD-0333,Furniture,Bookcases,Corporate,North,Jaipur,1,897.24,0,131.41
ORD-2023-04769,04-02-2023 00:00,CUST-0773,PROD-0031,Furniture,Bookcases,Consumer,North,Chandigarh,1,365.25,0,51.81
ORD-2023-01525,04-02-2023 00:00,CUST-0535,PROD-0117,Office Supplies,Storage,Consumer,East,Bhubaneswar,2,511.31,0,68.2
ORD-2023-09363,04-02-2023 00:00,CUST-0357,PROD-0476,Technology,Machines,Corporate,North,Chandigarh,4,1152.33,0.15,187.29
ORD-2023-05092,04-02-2023 00:00,CUST-0786,PROD-0004,Technology,Machines,Consumer,South,Bengaluru,6,1471.64,0.3,159.79
ORD-2023-04021,04-02-2023 00:00,CUST-0168,PROD-0362,Technology,Accessories,Home Office,North,Delhi,2,797.61,0.15,103.12
ORD-2023-02883,05-02-2023 00:00,CUST-0773,PROD-0051,Office Supplies,Paper,Consumer,West,Pune,6,1166.27,0.15,10.05
ORD-2023-01285,05-02-2023 00:00,CUST-0765,PROD-0263,Furniture,Tables,Consumer,West,Surat,2,1388.96,0.05,122.81
ORD-2023-09081,05-02-2023 00:00,CUST-0852,PROD-0476,Technology,Phones,Home Office,West,Surat,7,4649.61,0.15,496.01
ORD-2023-01517,05-02-2023 00:00,CUST-0793,PROD-0234,Furniture,Chairs,Consumer,North,Jaipur,3,1247.47,0.4,-61.71
ORD-2023-08788,05-02-2023 00:00,CUST-0993,PROD-0227,Office Supplies,Storage,Consumer,North,Lucknow,3,394.32,0.1,33.42
ORD-2023-04893,05-02-2023 00:00,CUST-1127,PROD-0252,Office Supplies,Storage,Corporate,East,Bhubaneswar,2,297.46,0.1,16.83
ORD-2023-04328,05-02-2023 00:00,CUST-0273,PROD-0026,Office Supplies,Binders,Consumer,North,Delhi,5,1277.84,0.05,115.44
ORD-2023-05547,05-02-2023 00:00,CUST-0616,PROD-0168,Furniture,Chairs,Corporate,West,Pune,7,3955.45,0.1,331.88
ORD-2023-07061,05-02-2023 00:00,CUST-0328,PROD-0373,Technology,Machines,Consumer,East,Kolkata,5,1586.06,0.2,151.21
ORD-2023-01269,05-02-2023 00:00,CUST-0358,PROD-0143,Technology,Phones,Consumer,North,Lucknow,7,2817.99,0,499.32
ORD-2023-09892,05-02-2023 00:00,CUST-0372,PROD-0417,Office Supplies,Paper,Consumer,East,Bhubaneswar,7,1669.31,0.4,-305.75
ORD-2023-02411,06-02-2023 00:00,CUST-1087,PROD-0122,Office Supplies,Paper,Consumer,East,Kolkata,1,125.13,0.2,0.62
ORD-2023-08264,06-02-2023 00:00,CUST-0754,PROD-0448,Furniture,Chairs,Consumer,North,Chandigarh,7,4197.36,0.4,-726.41
ORD-2023-00698,06-02-2023 00:00,CUST-0889,PROD-0144,Office Supplies,Binders,Corporate,West,Pune,1,204.78,0.1,14.41
ORD-2023-04346,06-02-2023 00:00,CUST-0833,PROD-0349,Technology,Accessories,Consumer,North,Jaipur,1,250.2,0.2,32.6
ORD-2023-08214,06-02-2023 00:00,CUST-0637,PROD-0036,Office Supplies,Storage,Consumer,East,Patna,5,531.95,0.4,-72.63
ORD-2023-04951,06-02-2023 00:00,CUST-0500,PROD-0104,Office Supplies,Storage,Consumer,East,Bhubaneswar,3,316.21,0,30.81
ORD-2023-06808,06-02-2023 00:00,CUST-0835,PROD-0017,Office Supplies,Paper,Consumer,East,Kolkata,4,821.33,0.2,51.08
ORD-2023-01641,06-02-2023 00:00,CUST-0015,PROD-0359,Technology,Accessories,Corporate,East,Patna,5,2993.18,0.1,337.21
ORD-2023-09475,06-02-2023 00:00,CUST-0274,PROD-0091,Office Supplies,Binders,Consumer,North,Chandigarh,7,1643.56,0,183.24
ORD-2023-03337,06-02-2023 00:00,CUST-1017,PROD-0092,Office Supplies,Binders,Corporate,North,Jaipur,7,1146.5,0,138.46
ORD-2023-05990,06-02-2023 00:00,CUST-0288,PROD-0353,Technology,Phones,Consumer,North,Delhi,5,1711.12,0,282.34
ORD-2023-01975,06-02-2023 00:00,CUST-0133,PROD-0128,Technology,Phones,Corporate,South,Bengaluru,6,2752.3,0,518.02
ORD-2023-05054,06-02-2023 00:00,CUST-1161,PROD-0453,Office Supplies,Art,Corporate,East,Patna,3,709.54,0.15,9.89
ORD-2023-07610,06-02-2023 00:00,CUST-0929,PROD-0354,Technology,Accessories,Corporate,North,Jaipur,4,974.79,0.3,22.41
ORD-2023-00573,06-02-2023 00:00,CUST-0351,PROD-0385,Furniture,Bookcases,Home Office,West,Mumbai,5,3673.03,0.05,296.71
ORD-2023-01452,07-02-2023 00:00,CUST-1007,PROD-0115,Furniture,Chairs,Consumer,West,Pune,2,817.69,0.2,16.65
ORD-2023-05218,07-02-2023 00:00,CUST-0289,PROD-0457,Technology,Accessories,Consumer,West,Mumbai,4,2448.7,0.15,200.52
ORD-2023-04723,07-02-2023 00:00,CUST-0040,PROD-0418,Office Supplies,Art,Consumer,West,Surat,4,595.04,0.15,5.17
ORD-2023-08707,07-02-2023 00:00,CUST-0536,PROD-0228,Technology,Accessories,Consumer,East,Patna,1,306.75,0.05,51.65
ORD-2023-02971,07-02-2023 00:00,CUST-0351,PROD-0348,Furniture,Tables,Corporate,West,Surat,6,4081.59,0,516.21
ORD-2023-03463,07-02-2023 00:00,CUST-0722,PROD-0070,Technology,Machines,Corporate,East,Guwahati,7,3551.31,0.1,522.99
ORD-2023-00847,07-02-2023 00:00,CUST-1129,PROD-0425,Technology,Phones,Corporate,North,Delhi,1,652.61,0.05,98.68
ORD-2023-04340,07-02-2023 00:00,CUST-0928,PROD-0207,Office Supplies,Storage,Consumer,North,Delhi,1,146.47,0.3,0.51
ORD-2023-02277,07-02-2023 00:00,CUST-0218,PROD-0489,Office Supplies,Binders,Consumer,North,Lucknow,5,1194.9,0.2,81.26
ORD-2023-00583,07-02-2023 00:00,CUST-0420,PROD-0259,Furniture,Tables,Consumer,South,Kochi,5,3239.16,0.1,288.06
ORD-2023-03616,07-02-2023 00:00,CUST-0918,PROD-0318,Technology,Machines,Consumer,East,Guwahati,4,1259.39,0.2,144.09
ORD-2023-01463,07-02-2023 00:00,CUST-0770,PROD-0101,Furniture,Chairs,Home Office,West,Surat,2,1128.16,0.05,95.95
ORD-2023-01652,07-02-2023 00:00,CUST-0982,PROD-0390,Furniture,Bookcases,Home Office,South,Hyderabad,2,1653.87,0,194.27
ORD-2023-07289,07-02-2023 00:00,CUST-1111,PROD-0452,Furniture,Tables,Home Office,South,Bengaluru,5,4648.62,0.15,231.01
ORD-2023-04985,07-02-2023 00:00,CUST-1166,PROD-0287,Office Supplies,Art,Consumer,West,Pune,3,506.76,0.2,24.5
ORD-2023-02504,07-02-2023 00:00,CUST-0160,PROD-0076,Furniture,Tables,Corporate,South,Kochi,1,443.51,0.1,35.42
ORD-2023-04119,07-02-2023 00:00,CUST-0869,PROD-0222,Technology,Machines,Home Office,South,Kochi,1,556.62,0.3,9.31
ORD-2023-08286,08-02-2023 00:00,CUST-0041,PROD-0006,Furniture,Tables,Consumer,North,Lucknow,3,2479.84,0,241.88
ORD-2023-08823,08-02-2023 00:00,CUST-1036,PROD-0414,Furniture,Tables,Consumer,South,Bengaluru,1,805.77,0.2,82.99
ORD-2023-02313,08-02-2023 00:00,CUST-1136,PROD-0258,Furniture,Chairs,Home Office,South,Bengaluru,6,3217.34,0.3,-35.84
ORD-2023-09883,08-02-2023 00:00,CUST-0515,PROD-0185,Furniture,Tables,Consumer,North,Lucknow,3,2535.78,0.15,168.92
ORD-2023-05011,08-02-2023 00:00,CUST-0057,PROD-0449,Furniture,Bookcases,Consumer,East,Guwahati,6,4341.59,0.4,-711.3
ORD-2023-07964,08-02-2023 00:00,CUST-0438,PROD-0247,Furniture,Tables,Consumer,South,Chennai,7,5817.39,0.05,556.33
ORD-2023-09271,08-02-2023 00:00,CUST-0532,PROD-0453,Technology,Phones,Corporate,North,Chandigarh,3,1060.1,0,153.35
ORD-2023-00886,08-02-2023 00:00,CUST-1144,PROD-0007,Furniture,Chairs,Consumer,North,Lucknow,6,4143.92,0.05,692.04
ORD-2023-07359,08-02-2023 00:00,CUST-0772,PROD-0410,Office Supplies,Binders,Consumer,East,Patna,4,1033.76,0.05,80.51
ORD-2023-02617,08-02-2023 00:00,CUST-0502,PROD-0359,Furniture,Bookcases,Consumer,South,Bengaluru,6,2833.94,0.15,165.89
ORD-2023-00545,09-02-2023 00:00,CUST-0311,PROD-0497,Office Supplies,Binders,Corporate,West,Pune,5,611.86,0.3,-20.01
ORD-2023-00897,09-02-2023 00:00,CUST-0805,PROD-0378,Office Supplies,Art,Home Office,East,Bhubaneswar,2,489.97,0.15,17.21
ORD-2023-01982,09-02-2023 00:00,CUST-0487,PROD-0385,Furniture,Bookcases,Consumer,South,Kochi,1,894.72,0.1,90.05
ORD-2023-05645,09-02-2023 00:00,CUST-0002,PROD-0230,Technology,Accessories,Home Office,South,Chennai,3,1567.46,0,265.88
ORD-2023-08310,09-02-2023 00:00,CUST-0074,PROD-0335,Technology,Accessories,Consumer,North,Chandigarh,1,602.98,0.05,121.16
ORD-2023-06827,09-02-2023 00:00,CUST-0590,PROD-0249,Technology,Accessories,Consumer,South,Hyderabad,7,2195.51,0.05,310.1
ORD-2023-06204,09-02-2023 00:00,CUST-0701,PROD-0398,Furniture,Tables,Consumer,South,Chennai,1,580.05,0,46.44
ORD-2023-05536,10-02-2023 00:00,CUST-0783,PROD-0213,Furniture,Tables,Consumer,South,Kochi,3,2347.41,0.05,355.59
ORD-2023-07953,10-02-2023 00:00,CUST-0529,PROD-0225,Furniture,Bookcases,Corporate,North,Chandigarh,6,3657.49,0.15,217.11
ORD-2023-00541,10-02-2023 00:00,CUST-0574,PROD-0129,Furniture,Bookcases,Corporate,West,Mumbai,1,825.34,0.1,78.75
ORD-2023-04854,10-02-2023 00:00,CUST-1064,PROD-0169,Office Supplies,Art,Consumer,East,Bhubaneswar,1,217.46,0.05,-2.07
ORD-2023-02487,10-02-2023 00:00,CUST-0518,PROD-0486,Furniture,Tables,Corporate,West,Surat,6,4231.82,0,391.26
ORD-2023-03799,10-02-2023 00:00,CUST-0149,PROD-0444,Office Supplies,Art,Home Office,West,Surat,6,875.59,0.15,62.19
ORD-2023-06326,10-02-2023 00:00,CUST-0644,PROD-0476,Office Supplies,Binders,Corporate,South,Hyderabad,1,107.99,0.3,-2.09
ORD-2023-04184,10-02-2023 00:00,CUST-0276,PROD-0490,Office Supplies,Paper,Corporate,East,Guwahati,4,546.66,0,53.42
ORD-2023-01020,10-02-2023 00:00,CUST-1177,PROD-0257,Furniture,Tables,Corporate,South,Hyderabad,4,3363.67,0.2,29.43
ORD-2023-01266,10-02-2023 00:00,CUST-0722,PROD-0103,Furniture,Chairs,Home Office,North,Delhi,2,1759.98,0,246.65
ORD-2023-01025,10-02-2023 00:00,CUST-0774,PROD-0354,Office Supplies,Paper,Corporate,South,Bengaluru,2,286.64,0.2,-7.14
ORD-2023-03451,10-02-2023 00:00,CUST-1090,PROD-0265,Office Supplies,Binders,Consumer,South,Bengaluru,2,191.14,0.3,-17.43
ORD-2023-04701,11-02-2023 00:00,CUST-0870,PROD-0271,Office Supplies,Binders,Consumer,North,Chandigarh,4,396.05,0,40.51
ORD-2023-06837,11-02-2023 00:00,CUST-0800,PROD-0220,Furniture,Chairs,Home Office,South,Hyderabad,1,363.66,0.1,17.06
ORD-2023-01978,11-02-2023 00:00,CUST-1071,PROD-0432,Technology,Machines,Consumer,West,Pune,7,2539.87,0,593.53
ORD-2023-05016,11-02-2023 00:00,CUST-0225,PROD-0329,Furniture,Bookcases,Consumer,East,Kolkata,1,708.88,0.3,-53.61
ORD-2023-06275,11-02-2023 00:00,CUST-0585,PROD-0324,Technology,Phones,Corporate,North,Lucknow,4,1356.04,0.15,123.89
ORD-2023-00857,11-02-2023 00:00,CUST-0059,PROD-0459,Office Supplies,Paper,Consumer,West,Mumbai,4,941.36,0.3,-52.42
ORD-2023-01800,11-02-2023 00:00,CUST-0582,PROD-0422,Office Supplies,Binders,Home Office,North,Lucknow,7,1335.31,0.3,-53.02
ORD-2023-06315,11-02-2023 00:00,CUST-1163,PROD-0390,Office Supplies,Storage,Consumer,North,Chandigarh,3,354.69,0.3,6.2
ORD-2023-03780,11-02-2023 00:00,CUST-1015,PROD-0387,Furniture,Chairs,Consumer,South,Hyderabad,4,2087.21,0.2,66.49
ORD-2023-05652,11-02-2023 00:00,CUST-0812,PROD-0185,Office Supplies,Paper,Corporate,West,Pune,5,944.74,0.4,-43.62
ORD-2023-03356,11-02-2023 00:00,CUST-0470,PROD-0154,Technology,Accessories,Consumer,East,Kolkata,7,2071.83,0,347.31
ORD-2023-07319,11-02-2023 00:00,CUST-1032,PROD-0177,Office Supplies,Paper,Consumer,South,Hyderabad,1,112.8,0.05,5.06
ORD-2023-05474,11-02-2023 00:00,CUST-0568,PROD-0254,Furniture,Chairs,Corporate,North,Chandigarh,2,1348.42,0,166.51
ORD-2023-09792,11-02-2023 00:00,CUST-0529,PROD-0193,Office Supplies,Paper,Home Office,East,Bhubaneswar,7,1688.12,0.05,109.13
ORD-2023-03508,12-02-2023 00:00,CUST-0116,PROD-0184,Technology,Phones,Home Office,South,Kochi,7,3007.9,0,541.45
ORD-2023-00149,12-02-2023 00:00,CUST-0632,PROD-0002,Office Supplies,Binders,Consumer,West,Ahmedabad,2,335.51,0,42.84
ORD-2023-08653,12-02-2023 00:00,CUST-0566,PROD-0262,Technology,Phones,Consumer,East,Guwahati,1,545.46,0.15,57.2
ORD-2023-05815,12-02-2023 00:00,CUST-0697,PROD-0203,Office Supplies,Storage,Corporate,West,Pune,7,1645.11,0.15,23.65
ORD-2023-07918,12-02-2023 00:00,CUST-0652,PROD-0348,Office Supplies,Art,Corporate,East,Kolkata,6,1021.43,0.15,72.48
ORD-2023-04892,12-02-2023 00:00,CUST-1064,PROD-0382,Technology,Machines,Corporate,West,Mumbai,7,2006.47,0.3,70.26
ORD-2023-02656,12-02-2023 00:00,CUST-0006,PROD-0354,Technology,Machines,Consumer,South,Hyderabad,4,2123.1,0,272
ORD-2023-09436,12-02-2023 00:00,CUST-1113,PROD-0003,Office Supplies,Art,Consumer,East,Patna,2,440.77,0.3,1.63
ORD-2023-06369,12-02-2023 00:00,CUST-0519,PROD-0004,Technology,Machines,Consumer,South,Bengaluru,1,389.58,0.2,17.6
ORD-2023-08156,12-02-2023 00:00,CUST-0003,PROD-0207,Office Supplies,Art,Consumer,East,Bhubaneswar,1,114.54,0.15,6.63
ORD-2023-03183,12-02-2023 00:00,CUST-0568,PROD-0031,Technology,Accessories,Home Office,East,Kolkata,3,1430.99,0.1,172.5
ORD-2023-07529,12-02-2023 00:00,CUST-0825,PROD-0489,Furniture,Chairs,Consumer,South,Bengaluru,7,6081.21,0.15,179.83
ORD-2023-01135,12-02-2023 00:00,CUST-1124,PROD-0262,Office Supplies,Paper,Consumer,North,Jaipur,7,840.88,0.15,60.2
ORD-2023-04517,12-02-2023 00:00,CUST-0874,PROD-0378,Technology,Phones,Consumer,East,Guwahati,1,408.49,0.15,45.47
ORD-2023-09456,13-02-2023 00:00,CUST-0007,PROD-0031,Furniture,Bookcases,Consumer,South,Kochi,1,830.74,0.3,-46.54
ORD-2023-08292,13-02-2023 00:00,CUST-0219,PROD-0450,Office Supplies,Paper,Consumer,South,Kochi,3,483.83,0.2,6.44
ORD-2023-02459,13-02-2023 00:00,CUST-1081,PROD-0371,Technology,Phones,Consumer,South,Bengaluru,2,995.09,0.3,52.92
ORD-2023-02787,13-02-2023 00:00,CUST-0659,PROD-0494,Office Supplies,Binders,Consumer,North,Chandigarh,7,1463.45,0.1,76.61
ORD-2023-04387,13-02-2023 00:00,CUST-0163,PROD-0015,Furniture,Chairs,Consumer,South,Chennai,6,3764.58,0.15,97.44
ORD-2023-08647,13-02-2023 00:00,CUST-0665,PROD-0186,Office Supplies,Binders,Consumer,East,Guwahati,3,350.9,0.3,-13.92
ORD-2023-05256,13-02-2023 00:00,CUST-0273,PROD-0188,Office Supplies,Binders,Home Office,West,Surat,2,535.35,0.05,39.72
ORD-2023-04872,13-02-2023 00:00,CUST-0428,PROD-0064,Office Supplies,Paper,Consumer,West,Mumbai,3,326.29,0.4,-45.91
ORD-2023-04860,13-02-2023 00:00,CUST-0295,PROD-0169,Technology,Phones,Consumer,West,Pune,3,935.11,0.4,-39.62
ORD-2023-05849,13-02-2023 00:00,CUST-0531,PROD-0162,Office Supplies,Paper,Corporate,West,Mumbai,5,1097.94,0,97.95
ORD-2023-06210,13-02-2023 00:00,CUST-0079,PROD-0475,Office Supplies,Paper,Home Office,South,Hyderabad,5,962.69,0.1,13.04
ORD-2023-03188,13-02-2023 00:00,CUST-0353,PROD-0480,Technology,Accessories,Corporate,West,Mumbai,4,2162.31,0.3,124.67
ORD-2023-09952,13-02-2023 00:00,CUST-0329,PROD-0075,Furniture,Tables,Consumer,East,Bhubaneswar,1,664.6,0.1,58.16
ORD-2023-03112,13-02-2023 00:00,CUST-0637,PROD-0039,Technology,Phones,Consumer,South,Chennai,5,1691.62,0.3,110.66
ORD-2023-05605,14-02-2023 00:00,CUST-0798,PROD-0421,Furniture,Tables,Corporate,South,Hyderabad,4,2318.87,0.1,265.26
ORD-2023-07182,14-02-2023 00:00,CUST-0207,PROD-0190,Office Supplies,Binders,Corporate,East,Guwahati,1,164.98,0,21.3
ORD-2023-01350,14-02-2023 00:00,CUST-0416,PROD-0361,Technology,Accessories,Consumer,East,Patna,2,911.8,0.05,161.38
ORD-2023-02981,14-02-2023 00:00,CUST-0435,PROD-0148,Technology,Phones,Consumer,South,Chennai,1,349.73,0.3,1.35
ORD-2023-01614,14-02-2023 00:00,CUST-0951,PROD-0489,Office Supplies,Binders,Consumer,West,Mumbai,2,435.6,0.3,1.47
ORD-2023-01410,14-02-2023 00:00,CUST-0836,PROD-0092,Technology,Phones,Consumer,North,Lucknow,2,1081.45,0.15,95.93
ORD-2023-03918,14-02-2023 00:00,CUST-0101,PROD-0442,Furniture,Tables,Corporate,North,Jaipur,7,3082.65,0.3,-133.19
ORD-2023-00618,14-02-2023 00:00,CUST-0710,PROD-0113,Office Supplies,Paper,Corporate,West,Ahmedabad,4,1064.79,0.15,46.06
ORD-2023-03500,14-02-2023 00:00,CUST-0820,PROD-0493,Office Supplies,Art,Consumer,North,Lucknow,1,231.11,0.1,19.69
ORD-2023-07409,14-02-2023 00:00,CUST-0320,PROD-0147,Office Supplies,Binders,Consumer,South,Kochi,2,444.41,0.1,27.39
ORD-2023-04736,14-02-2023 00:00,CUST-1114,PROD-0239,Office Supplies,Paper,Home Office,South,Bengaluru,4,687.39,0.15,34.79
ORD-2023-02372,14-02-2023 00:00,CUST-0069,PROD-0033,Technology,Accessories,Corporate,North,Chandigarh,1,253.65,0.2,29.91
ORD-2023-04483,14-02-2023 00:00,CUST-0978,PROD-0015,Technology,Accessories,Home Office,South,Bengaluru,7,4386.81,0.15,624.39
ORD-2023-03532,14-02-2023 00:00,CUST-1046,PROD-0062,Technology,Accessories,Consumer,North,Jaipur,5,3323.85,0.15,345.31
ORD-2023-01469,14-02-2023 00:00,CUST-0191,PROD-0430,Office Supplies,Storage,Corporate,North,Jaipur,5,1245.39,0.4,-126.43
ORD-2023-05384,14-02-2023 00:00,CUST-0607,PROD-0172,Technology,Phones,Home Office,East,Bhubaneswar,1,426.15,0.3,16.67
ORD-2023-01888,14-02-2023 00:00,CUST-0479,PROD-0421,Office Supplies,Paper,Consumer,West,Ahmedabad,5,735.78,0.05,55.49
ORD-2023-05973,14-02-2023 00:00,CUST-1164,PROD-0433,Furniture,Chairs,Consumer,West,Ahmedabad,5,4679.52,0.2,103.16
ORD-2023-02001,15-02-2023 00:00,CUST-0251,PROD-0234,Furniture,Tables,Consumer,South,Kochi,6,5514.37,0.15,298.14
ORD-2023-08415,15-02-2023 00:00,CUST-1171,PROD-0183,Furniture,Bookcases,Consumer,South,Chennai,2,904.43,0,118.89
ORD-2023-08070,15-02-2023 00:00,CUST-0775,PROD-0032,Office Supplies,Storage,Consumer,North,Delhi,7,1558.59,0.15,-27.16
ORD-2023-02524,15-02-2023 00:00,CUST-0469,PROD-0019,Office Supplies,Storage,Home Office,East,Kolkata,1,140.58,0.05,10.26
ORD-2023-07271,15-02-2023 00:00,CUST-0131,PROD-0003,Furniture,Bookcases,Corporate,South,Bengaluru,1,463.91,0.15,-6.21
ORD-2023-06248,15-02-2023 00:00,CUST-1200,PROD-0411,Furniture,Chairs,Corporate,West,Pune,1,753.51,0.2,23.9
ORD-2023-06415,15-02-2023 00:00,CUST-1156,PROD-0392,Office Supplies,Art,Consumer,South,Bengaluru,2,251,0.3,1.73
ORD-2023-07360,15-02-2023 00:00,CUST-0987,PROD-0346,Office Supplies,Paper,Home Office,North,Delhi,6,1425.02,0.2,-37.77
ORD-2023-07627,15-02-2023 00:00,CUST-0275,PROD-0487,Office Supplies,Storage,Corporate,West,Ahmedabad,4,559.4,0.15,40.18
ORD-2023-06613,15-02-2023 00:00,CUST-0574,PROD-0370,Office Supplies,Paper,Consumer,East,Patna,2,430.29,0.1,31.95
ORD-2023-09924,16-02-2023 00:00,CUST-0345,PROD-0336,Technology,Machines,Corporate,East,Kolkata,7,1731.01,0.15,191.98
ORD-2023-06834,16-02-2023 00:00,CUST-0837,PROD-0413,Office Supplies,Art,Consumer,West,Ahmedabad,2,277.63,0,44.21
ORD-2023-05695,16-02-2023 00:00,CUST-0252,PROD-0323,Office Supplies,Paper,Consumer,South,Hyderabad,5,464.26,0.4,-27.66
ORD-2023-06287,16-02-2023 00:00,CUST-0209,PROD-0131,Furniture,Tables,Consumer,South,Hyderabad,1,893.94,0,136.58
ORD-2023-02887,16-02-2023 00:00,CUST-0071,PROD-0208,Technology,Machines,Consumer,West,Ahmedabad,6,2001.02,0.1,208.77
ORD-2023-00035,16-02-2023 00:00,CUST-0922,PROD-0263,Office Supplies,Storage,Corporate,South,Kochi,2,326.04,0,50.99
ORD-2023-06631,16-02-2023 00:00,CUST-0040,PROD-0373,Technology,Accessories,Consumer,East,Patna,4,1489.34,0.3,129.75
ORD-2023-07976,16-02-2023 00:00,CUST-1195,PROD-0302,Office Supplies,Binders,Corporate,North,Chandigarh,6,852.65,0.1,46.05
ORD-2023-02803,16-02-2023 00:00,CUST-0376,PROD-0059,Technology,Accessories,Consumer,North,Lucknow,1,585.8,0.2,85.63
ORD-2023-02128,16-02-2023 00:00,CUST-0197,PROD-0166,Technology,Machines,Home Office,West,Mumbai,7,2687.51,0.2,238.03
ORD-2023-06530,16-02-2023 00:00,CUST-1164,PROD-0434,Furniture,Bookcases,Corporate,East,Kolkata,6,4930.95,0.1,483.4
ORD-2023-09430,16-02-2023 00:00,CUST-0392,PROD-0370,Furniture,Chairs,Corporate,East,Patna,7,6151.78,0,814.98
ORD-2023-00278,17-02-2023 00:00,CUST-0560,PROD-0361,Technology,Machines,Home Office,South,Hyderabad,1,305.42,0.15,34.49
ORD-2023-02330,17-02-2023 00:00,CUST-0139,PROD-0169,Technology,Phones,Consumer,West,Ahmedabad,4,1232.31,0.15,101.21
ORD-2023-07848,17-02-2023 00:00,CUST-1091,PROD-0037,Technology,Machines,Consumer,East,Patna,5,1853.95,0.1,203.53
ORD-2023-08583,17-02-2023 00:00,CUST-0440,PROD-0363,Office Supplies,Binders,Consumer,West,Mumbai,4,551.16,0.3,-6.92
ORD-2023-06063,17-02-2023 00:00,CUST-0106,PROD-0041,Furniture,Bookcases,Consumer,South,Kochi,3,2775.36,0.05,305.68
ORD-2023-06838,17-02-2023 00:00,CUST-0182,PROD-0480,Furniture,Tables,Consumer,North,Chandigarh,2,1589.17,0.1,84.6
ORD-2023-09830,17-02-2023 00:00,CUST-0477,PROD-0419,Office Supplies,Art,Consumer,South,Kochi,3,779.53,0.1,14.4
ORD-2023-03797,17-02-2023 00:00,CUST-0845,PROD-0014,Furniture,Bookcases,Consumer,East,Guwahati,1,877.84,0.15,59.28
ORD-2023-06330,17-02-2023 00:00,CUST-0561,PROD-0260,Technology,Machines,Consumer,South,Kochi,7,4526.92,0.1,484.81
ORD-2023-09517,17-02-2023 00:00,CUST-0796,PROD-0202,Technology,Phones,Corporate,North,Jaipur,1,450.29,0,75.68
ORD-2023-01455,17-02-2023 00:00,CUST-1058,PROD-0499,Technology,Accessories,Consumer,South,Chennai,6,3869.23,0.15,392.39
ORD-2023-04643,18-02-2023 00:00,CUST-0051,PROD-0252,Office Supplies,Storage,Corporate,North,Delhi,3,378.31,0.2,0.79
ORD-2023-00517,18-02-2023 00:00,CUST-0010,PROD-0106,Office Supplies,Binders,Home Office,South,Chennai,6,1122.32,0.05,90.59
ORD-2023-06138,18-02-2023 00:00,CUST-0977,PROD-0335,Technology,Phones,Consumer,South,Chennai,3,1181.38,0.05,188.43
ORD-2023-02439,18-02-2023 00:00,CUST-0833,PROD-0391,Furniture,Tables,Consumer,South,Hyderabad,1,568.13,0,71.75
ORD-2023-04691,18-02-2023 00:00,CUST-0145,PROD-0116,Technology,Machines,Consumer,East,Patna,5,2549.39,0.05,345.63
ORD-2023-05358,18-02-2023 00:00,CUST-0985,PROD-0059,Office Supplies,Paper,Consumer,East,Bhubaneswar,1,267.78,0.15,5.15
ORD-2023-09274,18-02-2023 00:00,CUST-0075,PROD-0023,Technology,Machines,Consumer,East,Guwahati,4,2046.63,0.05,249.87
ORD-2023-08424,18-02-2023 00:00,CUST-0406,PROD-0072,Office Supplies,Paper,Consumer,East,Bhubaneswar,6,818.28,0.2,-18.92
ORD-2023-08012,18-02-2023 00:00,CUST-0993,PROD-0324,Furniture,Tables,Consumer,West,Mumbai,6,4359.09,0.1,194.74
ORD-2023-02710,18-02-2023 00:00,CUST-0103,PROD-0498,Office Supplies,Paper,Home Office,West,Ahmedabad,1,109.99,0.15,13.02
ORD-2023-06334,18-02-2023 00:00,CUST-0295,PROD-0287,Office Supplies,Storage,Corporate,East,Guwahati,4,698.58,0.05,57.53
ORD-2023-02963,18-02-2023 00:00,CUST-1075,PROD-0219,Office Supplies,Art,Consumer,South,Chennai,1,244.3,0.15,23.28
ORD-2023-01034,18-02-2023 00:00,CUST-0648,PROD-0272,Office Supplies,Paper,Consumer,South,Kochi,5,1094,0.2,-6.15
ORD-2023-05969,18-02-2023 00:00,CUST-0710,PROD-0431,Office Supplies,Art,Consumer,West,Mumbai,4,762.36,0.05,65.9
